Date,NVDA_Close,QUBT_Close,GSPC_Close,NVDA_High,QUBT_High,GSPC_High,NVDA_Low,QUBT_Low,GSPC_Low,NVDA_Open,QUBT_Open,GSPC_Open,NVDA_Volume,QUBT_Volume,GSPC_Volume,NVDA_Return,QUBT_Return,GSPC_Return,NVDA_RollingVol,QUBT_RollingVol,GSPC_RollingVol,NVDA_Tomorrow,NVDA_Direction
2018-08-17,6.061297,5.000000,2850.129883,6.263077,5.000000,2855.629883,6.034311,5.000000,2833.729980,6.262334,5.000000,2838.320068,1143188000,0,3037640000,-0.049021,0.000000,0.003323,0.015337,0.934714,0.005077,6.136066,1
2018-08-20,6.136066,4.800000,2857.050049,6.268770,4.800000,2859.760010,5.910271,4.800000,2850.620117,6.020693,4.800000,2853.929932,854388000,100,2757150000,0.012335,-0.040000,0.002428,0.015442,0.923684,0.004871,6.271741,1
2018-08-21,6.271741,4.800000,2862.959961,6.276197,4.800000,2873.229980,6.132600,4.800000,2861.320068,6.152406,4.800000,2861.510010,673988000,0,3174010000,0.022111,0.000000,0.002069,0.015697,0.923684,0.004852,6.506943,1
2018-08-22,6.506943,4.000000,2861.820068,6.511895,4.000000,2867.540039,6.235594,4.000000,2856.050049,6.239060,4.000000,2860.989990,749856000,200,2701250000,0.037502,-0.166667,-0.000398,0.016511,0.307996,0.004624,6.606470,1
2018-08-23,6.606470,4.500000,2856.979980,6.671831,5.100000,2868.780029,6.454454,4.200000,2854.030029,6.468319,5.000000,2860.290039,720684000,3500,2724450000,0.015295,0.125000,-0.001691,0.016521,0.308428,0.004412,6.739669,1
2018-08-24,6.739669,4.500000,2874.689941,6.754277,4.500000,2876.159912,6.610432,4.500000,2862.350098,6.614888,4.500000,2862.350098,531512000,0,2603010000,0.020162,0.000000,0.006199,0.016732,0.308497,0.004525,6.830780,1
2018-08-27,6.830780,4.500000,2896.739990,6.905054,4.500000,2898.250000,6.737937,4.500000,2884.689941,6.769379,4.500000,2884.689941,505776000,0,2865070000,0.013519,0.000000,0.007670,0.016775,0.308454,0.004675,6.793147,0
2018-08-28,6.793147,5.400000,2897.520020,6.847615,5.400000,2903.770020,6.673070,5.300000,2893.500000,6.824838,5.300000,2901.449951,475384000,400,2687770000,-0.005509,0.200000,0.000269,0.016483,0.309806,0.004647,6.898674,1
2018-08-29,6.898674,5.450000,2914.040039,6.923694,5.450000,2916.500000,6.764659,5.250000,2898.399902,6.785468,5.250000,2900.620117,420108000,300,2805520000,0.015534,0.009259,0.005701,0.016517,0.309767,0.004721,6.881832,0
2018-08-30,6.881832,5.450000,2901.129883,6.978690,5.450000,2912.459961,6.844922,5.450000,2895.219971,6.867464,5.450000,2908.939941,346608000,0,2810450000,-0.002441,0.000000,-0.004430,0.016549,0.306207,0.004739,6.952925,1
2018-08-31,6.952925,5.000000,2901.520020,6.965806,5.000000,2906.320068,6.851856,4.000000,2891.729980,6.861765,4.260000,2898.370117,306592000,1900,2887220000,0.010330,-0.082569,0.000134,0.016526,0.306928,0.004727,7.027735,1
2018-09-04,7.027735,5.000000,2896.719971,7.065388,5.000000,2900.179932,6.911308,5.000000,2885.129883,6.939795,5.000000,2896.959961,391720000,900,3087420000,0.010760,0.000000,-0.001654,0.016465,0.306928,0.004753,6.896940,0
2018-09-05,6.896940,5.750000,2888.600098,7.045571,5.750000,2894.209961,6.815937,5.500000,2876.919922,7.010147,5.500000,2891.590088,393156000,500,3248780000,-0.018611,0.150000,-0.002803,0.016951,0.306964,0.004750,6.755741,0
2018-09-06,6.755741,5.750000,2878.050049,6.883068,5.800000,2892.050049,6.722795,5.750000,2867.290039,6.880590,5.800000,2888.639893,322796000,400,3144240000,-0.020473,0.000000,-0.003652,0.017434,0.306964,0.004549,6.734438,0
2018-09-07,6.734438,5.750000,2871.679932,6.860031,5.800000,2883.810059,6.618754,5.750000,2864.120117,6.663591,5.800000,2868.260010,295420000,300,2976580000,-0.003153,0.000000,-0.002213,0.017382,0.306956,0.004530,6.805534,1
2018-09-10,6.805534,5.000000,2877.129883,6.835260,5.850000,2886.929932,6.713136,5.000000,2875.939941,6.756982,5.850000,2881.389893,220140000,1000,2751100000,0.010557,-0.130435,0.001898,0.017256,0.308275,0.004340,6.757725,0
2018-09-11,6.757725,5.000000,2887.889893,6.846903,5.000000,2892.520020,6.738403,5.000000,2866.780029,6.759211,5.000000,2871.570068,243112000,0,2904500000,-0.007025,0.000000,0.003740,0.016121,0.308275,0.004198,6.643773,0
2018-09-12,6.643773,5.000000,2888.919922,6.737410,5.000000,2894.649902,6.488207,5.000000,2879.199951,6.717840,5.000000,2888.290039,419092000,0,3341280000,-0.016862,0.000000,0.000357,0.016559,0.308289,0.004135,6.721557,1
2018-09-13,6.721557,5.000000,2904.179932,6.812221,5.000000,2906.760010,6.692327,5.000000,2896.389893,6.709667,5.000000,2896.850098,305536000,0,3274090000,0.011708,0.000000,0.005282,0.016622,0.308289,0.004195,6.847644,1
2018-09-14,6.847644,5.000000,2904.979980,6.913785,5.000000,2908.300049,6.775063,5.000000,2895.770020,6.811973,5.000000,2906.379883,386936000,0,3179410000,0.018759,0.000000,0.000275,0.016679,0.307456,0.004133,6.785716,0
2018-09-17,6.785716,5.000000,2888.800049,6.871178,5.000000,2904.649902,6.766394,5.000000,2886.159912,6.822130,5.000000,2903.830078,205528000,1400,2967980000,-0.009044,0.000000,-0.005570,0.016825,0.307456,0.004235,6.713630,0
2018-09-18,6.713630,5.000000,2904.310059,6.892482,5.000000,2911.169922,6.706942,5.000000,2890.429932,6.789680,5.000000,2890.739990,299520000,0,3091190000,-0.010623,0.000000,0.005369,0.016978,0.307456,0.004292,6.737412,1
2018-09-19,6.737412,5.600000,2907.949951,6.755248,5.600000,2912.360107,6.645014,5.100000,2903.820068,6.695052,5.200000,2906.600098,224860000,2800,3302460000,0.003542,0.120000,0.001253,0.016892,0.304884,0.004274,6.596211,0
2018-09-20,6.596211,6.000000,2930.750000,6.657645,8.000000,2934.800049,6.542209,6.000000,2919.729980,6.615286,6.000000,2919.729980,430584000,2300,3406520000,-0.020958,0.071429,0.007841,0.017387,0.304866,0.004470,6.526109,0
2018-09-21,6.526109,6.000000,2929.669922,6.653683,6.000000,2940.909912,6.492915,6.000000,2927.110107,6.608103,6.000000,2936.760010,435128000,0,5652470000,-0.010628,0.000000,-0.000369,0.017449,0.304866,0.004455,6.581846,1
2018-09-24,6.581846,6.000000,2919.370117,6.585314,6.000000,2923.790039,6.407948,6.000000,2912.629883,6.495145,6.000000,2921.830078,293912000,0,3392030000,0.008541,0.000000,-0.003516,0.017440,0.304866,0.004277,6.648974,1
2018-09-25,6.648974,14.960000,2915.560059,6.673994,14.960000,2923.949951,6.562273,8.000000,2913.699951,6.647984,8.000000,2921.750000,280388000,5700,3330880000,0.010199,1.493333,-0.001305,0.017499,0.384126,0.004196,6.612066,0
2018-09-26,6.612066,11.220000,2905.969971,6.694308,13.750000,2931.149902,6.596212,10.500000,2903.280029,6.653930,13.750000,2916.979980,268548000,1500,3417540000,-0.005551,-0.250000,-0.003289,0.017170,0.285786,0.004147,6.623956,1
2018-09-27,6.623956,12.500000,2914.000000,6.668545,13.000000,2927.219971,6.592496,11.220000,2909.270020,6.647242,11.220000,2911.649902,214428000,1600,3101360000,0.001798,0.114082,0.002763,0.017069,0.285857,0.003846,6.961347,1
2018-09-28,6.961347,11.500000,2913.979980,6.983641,11.500000,2920.530029,6.727997,11.000000,2907.500000,6.755989,11.240000,2910.030029,709396000,1000,3461680000,0.050935,-0.080000,-0.000007,0.019258,0.286748,0.003629,7.167944,1
2018-10-01,7.167944,12.500000,2924.590088,7.234827,12.500000,2937.060059,7.000487,12.500000,2917.909912,7.039131,12.500000,2926.290039,622060000,700,3375890000,0.029678,0.086957,0.003641,0.017156,0.286652,0.003636,7.096600,0
2018-10-02,7.096600,12.500000,2923.429932,7.252166,12.500000,2931.419922,7.074305,12.500000,2919.370117,7.140446,12.500000,2923.800049,383964000,0,3432620000,-0.009953,0.000000,-0.000397,0.017342,0.286293,0.003631,7.102794,1
2018-10-03,7.102794,12.000000,2925.510010,7.174384,12.000000,2939.860107,6.998752,12.000000,2921.360107,7.166952,12.000000,2931.689941,320552000,300,3625510000,0.000873,-0.040000,0.000712,0.017051,0.286652,0.003623,6.918492,0
2018-10-04,6.918492,12.000000,2901.610107,7.090903,12.000000,2919.780029,6.841452,12.000000,2883.919922,7.066627,12.000000,2919.350098,391220000,0,3510370000,-0.025948,0.000000,-0.008169,0.016722,0.283829,0.003968,6.684894,0
2018-10-05,6.684894,12.000000,2885.570068,6.955897,12.000000,2909.639893,6.627424,12.000000,2869.290039,6.893720,12.000000,2902.540039,426636000,0,3340820000,-0.033764,0.000000,-0.005528,0.017762,0.283753,0.004099,6.583579,0
2018-10-08,6.583579,9.000000,2884.429932,6.717098,9.100000,2889.449951,6.442627,9.000000,2862.080078,6.601662,9.000000,2877.530029,408612000,700,3381820000,-0.015156,-0.250000,-0.000395,0.017586,0.289058,0.003948,6.577881,0
2018-10-09,6.577881,9.000000,2880.340088,6.657646,9.000000,2894.830078,6.510007,9.000000,2874.270020,6.563018,9.000000,2882.510010,273500000,0,3531690000,-0.000865,0.000000,-0.001418,0.017382,0.289058,0.003689,6.086162,0
2018-10-10,6.086162,9.000000,2785.679932,6.517685,9.000000,2874.020020,6.083932,9.000000,2784.860107,6.471857,9.000000,2873.899902,684940000,0,4554260000,-0.074754,0.000000,-0.032864,0.021976,0.287712,0.007012,5.824572,0
2018-10-11,5.824572,9.000000,2728.370117,6.132484,9.000000,2795.139893,5.803020,9.000000,2710.510010,5.998964,9.000000,2776.870117,725436000,0,4914090000,-0.042981,0.000000,-0.020573,0.022817,0.287752,0.007715,6.107218,1
2018-10-12,6.107218,8.000000,2767.129883,6.181533,8.000000,2775.770020,5.936541,6.010000,2729.439941,6.081703,7.010000,2770.540039,608236000,2500,4024010000,0.048527,-0.111111,0.014206,0.024849,0.288998,0.008257,5.830765,0
2018-10-15,5.830765,8.000000,2750.790039,6.093841,8.000000,2775.989990,5.829774,8.000000,2749.030029,6.093841,8.000000,2763.830078,449760000,300,3327160000,-0.045267,0.000000,-0.005905,0.025823,0.288218,0.008289,6.089631,1
2018-10-16,6.089631,8.010000,2809.919922,6.100778,8.010000,2813.459961,5.894182,8.010000,2766.909912,5.943478,8.010000,2767.050049,408712000,300,3460260000,0.044397,0.001250,0.021496,0.027246,0.288212,0.009312,6.021013,0
2018-10-17,6.021013,6.875000,2809.209961,6.189957,6.875000,2816.939941,5.971965,6.000000,2781.810059,6.151808,6.500000,2811.669922,329668000,2000,3347090000,-0.011268,-0.141698,-0.000253,0.027146,0.289263,0.009306,5.933568,0
2018-10-18,5.933568,7.000000,2768.780029,6.128769,7.000000,2806.040039,5.873125,7.000000,2755.179932,6.090373,7.000000,2802.000000,524020000,400,3639300000,-0.014523,0.018182,-0.014392,0.027045,0.289218,0.009617,5.676935,0
2018-10-19,5.676935,7.000000,2767.780029,6.008380,7.000000,2797.770020,5.640520,7.000000,2760.270020,5.988811,7.000000,2775.659912,613608000,0,3593940000,-0.043251,0.000000,-0.000361,0.027978,0.289218,0.009617,5.727716,1
2018-10-22,5.727716,6.875000,2755.879883,5.829280,7.000000,2778.939941,5.624914,6.750000,2749.219971,5.729203,7.000000,2773.939941,368844000,300,3331270000,0.008945,-0.017857,-0.004300,0.027948,0.287791,0.009615,5.476035,0
2018-10-23,5.476035,6.000000,2740.689941,5.553570,6.000000,2753.590088,5.368277,6.000000,2691.429932,5.460428,6.000000,2721.030029,626436000,400,4373710000,-0.043941,-0.127273,-0.005512,0.028823,0.289241,0.009593,4.939729,0
2018-10-24,4.939729,6.000000,2656.100098,5.484211,6.000000,2742.590088,4.925857,6.000000,2651.889893,5.437640,6.000000,2737.870117,884288000,0,4738670000,-0.097937,0.000000,-0.030864,0.033277,0.289241,0.010959,5.148552,1
2018-10-25,5.148552,6.000000,2705.570068,5.195866,6.000000,2722.699951,4.797785,6.000000,2667.840088,4.842126,6.000000,2674.879883,951720000,0,4663930000,0.042274,0.000000,0.018625,0.034391,0.289241,0.011550,4.911984,0
2018-10-26,4.911984,7.000000,2658.689941,5.074238,7.000000,2692.379883,4.783914,7.000000,2628.159912,4.912479,7.000000,2667.860107,664784000,200,4804330000,-0.045949,0.166667,-0.017327,0.034666,0.290252,0.011858,4.598126,0
2018-10-29,4.598126,7.000000,2641.250000,5.056650,7.000000,2706.850098,4.360070,7.000000,2603.540039,5.053182,7.000000,2682.649902,758016000,100,4701260000,-0.063896,0.000000,-0.006560,0.036011,0.290252,0.011868,5.028658,1
2018-10-30,5.028658,7.000000,2682.629883,5.038567,7.000000,2685.429932,4.598126,7.000000,2635.340088,4.621164,7.000000,2640.679932,807192000,0,5125600000,0.093632,0.000000,0.015667,0.040876,0.290252,0.012258,5.222621,1
2018-10-31,5.222621,7.000000,2711.739990,5.266220,7.000000,2736.689941,5.053678,7.000000,2705.600098,5.193391,7.000000,2705.600098,745772000,0,5133380000,0.038572,0.000000,0.010851,0.041731,0.289869,0.012484,5.402959,1
2018-11-01,5.402959,7.000000,2740.370117,5.412372,7.000000,2741.669922,5.132452,7.000000,2708.850098,5.259035,7.000000,2717.580078,566528000,0,4730250000,0.034530,0.000000,0.010558,0.042344,0.289820,0.012570,5.323937,0
2018-11-02,5.323937,7.000000,2723.060059,5.499321,7.000000,2756.550049,5.207262,7.000000,2700.439941,5.393545,7.000000,2745.449951,452960000,0,4261230000,-0.014626,0.000000,-0.006317,0.042366,0.289820,0.012587,5.245905,0
2018-11-05,5.245905,7.000000,2738.310059,5.334093,7.000000,2744.270020,5.085137,7.000000,2717.939941,5.310807,7.000000,2726.370117,379332000,0,3650910000,-0.014657,0.000000,0.005600,0.042305,0.289820,0.012668,5.228319,0
2018-11-06,5.228319,7.000000,2755.449951,5.322204,7.000000,2756.820068,5.191161,7.000000,2737.080078,5.237980,7.000000,2738.399902,299012000,0,3543800000,-0.003352,0.000000,0.006259,0.042191,0.086575,0.012758,5.295944,1
2018-11-07,5.295944,7.000000,2813.889893,5.385618,7.000000,2815.149902,5.231290,7.000000,2774.129883,5.294953,7.000000,2774.129883,483812000,0,3929080000,0.012934,0.000000,0.021209,0.042350,0.075039,0.013426,5.102726,0
2018-11-08,5.102726,7.000000,2806.830078,5.237483,7.000000,2814.750000,5.049218,7.000000,2794.989990,5.236740,7.000000,2806.379883,511352000,0,3673550000,-0.036484,0.000000,-0.002509,0.042667,0.071184,0.013410,5.094798,0
2018-11-09,5.094798,7.000000,2781.010010,5.185214,7.000000,2794.100098,4.980105,7.000000,2764.239990,5.013794,7.000000,2794.100098,413240000,0,4029030000,-0.001554,0.000000,-0.009199,0.041228,0.070215,0.013488,4.695230,0
2018-11-12,4.695230,7.000000,2726.219971,5.025437,7.000000,2775.989990,4.673431,7.000000,2722.000000,5.003390,7.000000,2773.929932,617116000,0,3701570000,-0.078427,0.000000,-0.019701,0.042391,0.067659,0.013851,4.937250,1
2018-11-13,4.937250,7.000000,2722.179932,5.058631,7.000000,2754.600098,4.786885,7.000000,2714.979980,4.793079,7.000000,2730.050049,644712000,0,4112820000,0.051546,0.000000,-0.001482,0.044006,0.067659,0.013848,4.884735,0
2018-11-14,4.884735,7.000000,2701.580078,5.124773,7.000000,2746.800049,4.776730,7.000000,2685.750000,5.110405,7.000000,2737.899902,526580000,0,4449060000,-0.010636,0.000000,-0.007567,0.043949,0.067579,0.013868,5.013547,1
2018-11-15,5.013547,7.000000,2730.199951,5.085633,7.000000,2735.379883,4.842870,7.000000,2670.750000,4.878789,7.000000,2693.520020,840708000,0,4204960000,0.026370,0.000000,0.010594,0.044390,0.067579,0.014029,4.073213,0
2018-11-16,4.073213,7.000000,2736.270020,4.227540,7.000000,2746.750000,4.003356,7.000000,2712.159912,4.045716,7.000000,2718.540039,1963520000,0,3996970000,-0.187559,0.000000,0.002223,0.054899,0.067579,0.014032,3.584467,0
2018-11-19,3.584467,7.000000,2690.729980,4.008558,7.000000,2733.159912,3.582733,7.000000,2681.090088,4.007815,7.000000,2730.739990,1697820000,0,3806940000,-0.119990,0.000000,-0.016643,0.058159,0.051043,0.014292,3.692967,1
2018-11-20,3.692967,4.750000,2641.889893,3.821285,4.750000,2669.439941,3.302317,4.750000,2631.520020,3.320896,4.750000,2654.600098,1692032000,200,4370820000,0.030270,-0.321429,-0.018151,0.058757,0.076764,0.014583,3.584715,0
2018-11-21,3.584715,6.950000,2649.929932,3.847047,6.950000,2670.729980,3.557466,6.950000,2649.820068,3.830202,6.950000,2657.739990,1025496000,200,3237400000,-0.029313,0.463158,0.003043,0.057803,0.116666,0.013458,3.591899,1
2018-11-23,3.591899,6.950000,2632.560059,3.705601,6.950000,2647.550049,3.537153,6.950000,2631.090088,3.550035,6.950000,2633.360107,411968000,0,1651680000,0.002004,0.000000,-0.006555,0.057656,0.116666,0.013012,3.791311,1
2018-11-26,3.791311,6.950000,2673.449951,3.801715,6.950000,2674.350098,3.630542,6.950000,2649.969971,3.713032,6.950000,2649.969971,814832000,0,3523520000,0.055517,0.000000,0.015532,0.057932,0.114843,0.013068,3.808156,1
2018-11-27,3.808156,6.950000,2682.169922,3.889407,6.950000,2682.530029,3.729382,6.950000,2655.889893,3.765300,6.950000,2663.750000,738060000,0,3494380000,0.004443,0.000000,0.003262,0.057719,0.114843,0.013058,3.965208,1
2018-11-28,3.965208,6.950000,2743.790039,3.970410,6.950000,2744.000000,3.793292,6.950000,2684.379883,3.925821,6.950000,2691.449951,804524000,0,3984540000,0.041241,0.000000,0.022974,0.057615,0.114844,0.013148,3.901977,0
2018-11-29,3.901977,7.000000,2737.800049,4.004634,7.000000,2753.750000,3.871725,7.000000,2722.939941,3.967440,7.000000,2736.969971,549172000,100,3599200000,-0.015946,0.007194,-0.002183,0.057618,0.111622,0.013150,4.052491,1
2018-11-30,4.052491,7.000000,2760.169922,4.063153,7.000000,2760.879883,3.861310,7.000000,2732.760010,3.911647,7.000000,2737.760010,729564000,0,4668310000,0.038574,0.000000,0.008171,0.058369,0.111604,0.012988,4.216397,1
2018-12-03,4.216397,7.000000,2790.370117,4.331453,7.000000,2800.179932,4.149447,7.000000,2773.379883,4.279876,7.000000,2790.500000,890804000,0,4221580000,0.040446,0.000000,0.010941,0.058768,0.111604,0.013141,3.895778,0
2018-12-04,3.895778,7.000000,2700.060059,4.176723,7.000000,2785.929932,3.880652,7.000000,2697.179932,4.171763,7.000000,2782.429932,812112000,0,4515710000,-0.076041,0.000000,-0.032365,0.059954,0.111522,0.014421,3.925038,1
2018-12-06,3.925038,3.260000,2695.949951,3.929997,3.260000,2696.149902,3.739560,3.260000,2621.530029,3.755182,3.260000,2663.510010,692308000,100,5180430000,0.007511,-0.534286,-0.001522,0.059713,0.147336,0.014392,3.660212,0
2018-12-07,3.660212,3.260000,2633.080078,3.939421,3.260000,2708.540039,3.610867,3.260000,2623.139893,3.929254,3.260000,2691.260010,681676000,0,4242240000,-0.067471,0.000000,-0.023320,0.058397,0.147336,0.013900,3.765596,1
2018-12-10,3.765596,6.000000,2637.719971,3.790393,6.000000,2647.510010,3.611610,5.800000,2583.229980,3.615330,6.000000,2630.860107,629472000,400,4162880000,0.028792,0.840491,0.001762,0.058046,0.213724,0.013446,3.674594,0
2018-12-11,3.674594,6.000000,2636.780029,3.865527,6.000000,2674.350098,3.595493,6.000000,2621.300049,3.857344,6.000000,2664.439941,671912000,0,3963440000,-0.024167,0.000000,-0.000356,0.057698,0.211958,0.013077,3.692200,1
2018-12-12,3.692200,3.300000,2651.070068,3.788410,6.000000,2685.439941,3.591030,3.260000,2650.260010,3.680297,6.000000,2658.229980,654136000,2300,4029300000,0.004791,-0.450000,0.005420,0.056756,0.228358,0.013058,3.691951,0
2018-12-13,3.691951,3.300000,2650.540039,3.803287,3.300000,2670.189941,3.655996,3.300000,2637.270020,3.739065,3.300000,2658.699951,471384000,0,3978340000,-0.000067,0.000000,-0.000200,0.053595,0.228358,0.012728,3.631447,0
2018-12-14,3.631447,3.300000,2599.949951,3.734105,3.300000,2635.070068,3.607891,3.300000,2593.840088,3.650292,3.300000,2629.679932,471820000,0,4064370000,-0.016388,0.000000,-0.019087,0.052855,0.228358,0.012992,3.560281,0
2018-12-17,3.560281,3.300000,2545.939941,3.673601,3.300000,2601.129883,3.502257,3.300000,2530.540039,3.601444,3.300000,2590.750000,662868000,0,4661420000,-0.019597,0.000000,-0.020773,0.052181,0.228358,0.013261,3.643598,1
2018-12-18,3.643598,3.300000,2546.159912,3.727658,3.300000,2573.989990,3.576896,3.300000,2528.709961,3.604172,3.300000,2559.899902,564372000,0,4519190000,0.023402,0.000000,0.000086,0.052586,0.228358,0.013247,3.434563,0
2018-12-19,3.434563,3.300000,2506.959961,3.663435,3.300000,2585.290039,3.382986,3.300000,2488.959961,3.609874,3.300000,2547.050049,745364000,0,5152830000,-0.057371,0.000000,-0.015396,0.053258,0.228358,0.013377,3.350007,0
2018-12-20,3.350007,3.300000,2467.419922,3.516143,3.300000,2509.629883,3.290247,3.300000,2441.179932,3.426132,3.300000,2496.770020,749588000,0,5619780000,-0.024619,0.000000,-0.015772,0.053273,0.228358,0.013464,3.212883,0
2018-12-21,3.212883,3.300000,2416.620117,3.409519,3.300000,2504.409912,3.185359,3.300000,2408.550049,3.376540,3.300000,2465.379883,863740000,0,7657890000,-0.040932,0.000000,-0.020588,0.053268,0.228358,0.012963,3.151140,0
2018-12-24,3.151140,3.300000,2351.100098,3.223050,3.300000,2410.340088,3.087165,3.300000,2351.100098,3.136510,3.300000,2400.560059,463840000,0,2613670000,-0.019217,0.000000,-0.027112,0.053121,0.228358,0.013566,3.300415,1
2018-12-26,3.300415,3.500000,2467.699951,3.301406,3.500000,2467.760010,3.086173,3.500000,2346.580078,3.197261,3.500000,2363.120117,695100000,1100,4249740000,0.047372,0.060606,0.049594,0.054270,0.228624,0.016896,3.252557,0
2018-12-27,3.252557,3.080000,2488.830078,3.282561,3.150000,2489.100098,3.104026,3.080000,2397.939941,3.248094,3.150000,2442.500000,637044000,200,4139010000,-0.014501,-0.120000,0.008563,0.052843,0.229711,0.016768,3.314053,1
2018-12-28,3.314053,3.100000,2485.739990,3.406792,3.100000,2520.270020,3.231232,3.100000,2472.889893,3.273138,3.100000,2498.770020,628728000,2000,3728440000,0.018907,0.006494,-0.001242,0.051843,0.229716,0.016769,3.310333,0
2018-12-31,3.310333,3.000000,2506.850098,3.389929,4.500000,2509.239990,3.279585,3.000000,2482.820068,3.357446,3.350000,2498.939941,465140000,500,3461920000,-0.001123,-0.032258,0.008492,0.051880,0.229783,0.016871,3.377779,1
2019-01-02,3.377779,3.000000,2510.030029,3.433819,3.000000,2519.489990,3.224785,3.000000,2467.469971,3.239415,3.000000,2476.959961,508752000,200,3733160000,0.020375,0.000000,0.001268,0.051740,0.229783,0.016709,3.173704,0
2019-01-03,3.173704,2.850000,2447.889893,3.351495,2.850000,2493.139893,3.166265,2.850000,2443.959961,3.317523,2.850000,2491.919922,705552000,100,3858830000,-0.060417,-0.050000,-0.024757,0.040912,0.229945,0.017157,3.377036,1
2019-01-04,3.377036,2.850000,2531.939941,3.415222,3.050000,2538.070068,3.216106,2.850000,2474.330078,3.246854,3.050000,2474.330078,585620000,400,4234140000,0.064068,0.000000,0.034336,0.037074,0.229945,0.018303,3.555818,1
2019-01-07,3.555818,2.850000,2549.689941,3.592765,2.850000,2566.159912,3.382986,2.850000,2524.560059,3.434315,2.850000,2535.610107,709160000,0,4133120000,0.052941,0.000000,0.007010,0.037961,0.222012,0.018107,3.467295,0
2019-01-08,3.467295,2.850000,2574.409912,3.639631,2.850000,2579.820068,3.394641,2.850000,2547.560059,3.637399,2.850000,2568.110107,786016000,0,4120060000,-0.024895,0.000000,0.009695,0.037854,0.204571,0.018199,3.535485,1
2019-01-09,3.535485,2.850000,2584.959961,3.582846,2.850000,2595.320068,3.468038,2.850000,2568.889893,3.518623,2.850000,2580.000000,617260000,0,4088740000,0.019667,0.000000,0.004098,0.038030,0.204571,0.018186,3.601196,1
2019-01-10,3.601196,2.850000,2596.639893,3.609874,2.850000,2597.820068,3.455640,2.850000,2562.020020,3.516144,2.850000,2573.510010,523156000,200,3721300000,0.018586,0.000000,0.004518,0.036753,0.204571,0.017962,3.690464,1
2019-01-11,3.690464,2.850000,2596.260010,3.713276,2.850000,2596.270020,3.551107,2.850000,2577.399902,3.578879,2.850000,2588.110107,874764000,0,3447460000,0.024788,0.000000,-0.000146,0.037044,0.204571,0.017947,3.730386,1
2019-01-14,3.730386,2.850000,2582.610107,3.755678,2.850000,2589.320068,3.614586,2.850000,2570.409912,3.638143,2.850000,2580.310059,730168000,0,3689370000,0.010818,0.000000,-0.005258,0.036274,0.204571,0.017381,3.716252,0
2019-01-15,3.716252,2.850000,2610.300049,3.802544,2.850000,2613.080078,3.697903,2.850000,2585.100098,3.763117,2.850000,2585.100098,617012000,0,3601180000,-0.003789,0.000000,0.010722,0.036174,0.204556,0.017532,3.690711,0
2019-01-16,3.690711,2.850000,2616.100098,3.776507,2.850000,2625.760010,3.685256,2.850000,2612.679932,3.743528,2.850000,2614.750000,470104000,0,3882180000,-0.006873,0.000000,0.002222,0.035403,0.204556,0.017453,3.762125,1
2019-01-17,3.762125,2.850000,2635.959961,3.802047,2.850000,2645.060059,3.630456,2.850000,2606.360107,3.657732,2.850000,2609.280029,493436000,0,3802410000,0.019350,0.000000,0.007591,0.034724,0.204556,0.017381,3.891315,1
2019-01-18,3.891315,2.850000,2670.709961,3.917351,2.850000,2675.469971,3.760389,2.850000,2647.580078,3.811966,2.850000,2651.270020,651336000,0,4009010000,0.034340,0.000000,0.013183,0.032518,0.204556,0.016585,3.688976,0
2019-01-22,3.688976,2.850000,2632.899902,3.872718,2.850000,2657.879883,3.658724,2.850000,2617.270020,3.861063,2.850000,2657.879883,661552000,0,3923950000,-0.051998,0.000000,-0.014157,0.033861,0.178925,0.016778,3.701870,1
2019-01-23,3.701870,2.850000,2638.699951,3.833044,2.850000,2653.189941,3.670627,2.850000,2612.860107,3.744272,2.850000,2643.479980,591020000,0,3358770000,0.003495,0.000000,0.002203,0.031490,0.178925,0.016228,3.913880,1
2019-01-24,3.913880,2.850000,2642.330078,3.931485,2.850000,2647.199951,3.781714,2.850000,2627.010010,3.786426,2.850000,2638.840088,708972000,0,3449230000,0.057271,0.000000,0.001376,0.032765,0.085650,0.016226,3.971160,1
2019-01-25,3.971160,2.850000,2664.760010,3.989261,2.850000,2672.379883,3.751711,2.850000,2657.330078,3.854368,2.850000,2657.439941,1154572000,0,3821000000,0.014635,0.000000,0.008489,0.032468,0.085650,0.016296,3.422165,0
2019-01-28,3.422165,2.850000,2643.850098,3.512176,2.850000,2644.969971,3.248342,2.850000,2624.060059,3.385962,2.850000,2644.969971,2511528000,0,3630820000,-0.138245,0.000000,-0.007847,0.041467,0.026940,0.016338,3.263219,0
2019-01-29,3.263219,2.850000,2640.000000,3.424396,2.850000,2650.929932,3.248589,2.850000,2631.050049,3.376043,2.850000,2644.889893,1153932000,0,3518070000,-0.046446,0.000000,-0.001456,0.042262,0.026940,0.016340,3.406791,1
2019-01-30,3.406791,2.850000,2681.050049,3.421173,2.850000,2690.439941,3.259748,2.850000,2648.340088,3.339345,2.850000,2653.620117,974228000,0,3883270000,0.043997,0.000000,0.015549,0.043044,0.026940,0.016168,3.564497,1
2019-01-31,3.564497,5.350000,2704.100098,3.600204,5.350000,2708.949951,3.381746,5.150000,2678.649902,3.403567,5.350000,2685.489990,842852000,1300,4953800000,0.046292,0.877193,0.008597,0.043748,0.163240,0.015676,3.588797,1
